21850819	19980101	199801	1998	1998.0027											COP	POLICE						COP			1	182	182	18	4	-9.5	6	1	6	3.04259634888438					0	0	0	4	Carvalho, SãPaulo, Brazil	BR	BR27	-20.4833	-50.0167	-679076	4	Carvalho, SãPaulo, Brazil	BR	BR27	-20.4833	-50.0167	-679076	20130203
21850820	19980101	199801	1998	1998.0027											COP	POLICE						COP			1	182	182	18	4	-9.5	12	2	12	3.17513600875027					0	0	0	4	Sorocaba, SãPaulo, Brazil	BR	BR27	-23.5133	-47.5064	10942915	4	Sorocaba, SãPaulo, Brazil	BR	BR27	-23.5133	-47.5064	10942915	20130203
21850821	19980101	199801	1998	1998.0027											COP	POLICE						COP			1	190	190	19	4	-10	1	1	1	4.20560747663551					0	0	0	4	Ambalantota, Southern, Sri Lanka	CE	CE34	6.1196	81.0214	-2212298	4	Ambalantota, Southern, Sri Lanka	CE	CE34	6.1196	81.0214	-2212298	20130203
21850822	19980101	199801	1998	1998.0027											COP	POLICE						COP			1	190	190	19	4	-10	3	1	3	4.16666666666667					0	0	0	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	54.5	-6.5	-2604275	20130203
21850823	19980101	199801	1998	1998.0027											CRM	ASSAILANT						CRM			1	010	010	01	1	0	3	1	3	2.31023102310231					0	0	0	4	Mutimbuzi, Bujumbura City, Burundi	BY	BY24	-3.3181	29.3654	6033939	4	Mutimbuzi, Bujumbura City, Burundi	BY	BY24	-3.3181	29.3654	6033939	20130203
21850824	19980101	199801	1998	1998.0027											CUB	CUBAN	CUB								1	017	017	01	1	0	13	3	13	7.24015932329095					0	0	0	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	20130203
21850825	19980101	199801	1998	1998.0027											CUB	CUBAN	CUB								1	020	020	02	1	3	9	1	9	5.29801324503311					0	0	0					0	0	0					0	0		20130203
21850826	19980101	199801	1998	1998.0027											CUB	HAVANA	CUB								1	042	042	04	1	1.9	13	3	13	7.24015932329095					0	0	0	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	4	Pinar Del Rio, Pinar del RíCU, Cuba	CU	CU01	22.4175	-83.6981	-1638162	20130203
21850827	19980101	199801	1998	1998.0027											CUB	CUBAN	CUB								1	043	043	04	1	2.8	9	1	9	15.4696132596685					0	0	0	4	Castro, HolguíCU, Cuba	CU	CU12	20.5333	-75.1667	-1617206	4	Castro, HolguíCU, Cuba	CU	CU12	20.5333	-75.1667	-1617206	20130203
21850828	19980101	199801	1998	1998.0027											CUB	HAVANA	CUB								1	043	043	04	1	2.8	11	3	11	7.24828677265197					0	0	0	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	20130203
21850829	19980101	199801	1998	1998.0027											CUB	CUBA	CUB								1	043	043	04	1	2.8	2	2	2	7.19545835180533					0	0	0	4	Pinar Del Rio, Pinar del RíCU, Cuba	CU	CU01	22.4175	-83.6981	-1638162	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	23.1319	-82.3642	-1628751	20130203
21850830	19980101	199801	1998	1998.0027											CUB	CUBAN	CUB								1	051	051	05	1	3.4	9	1	9	13.2307692307692					0	0	0	1	Cuba	CU	CU	21.5	-80	0	1	Cuba	CU	CU	21.5	-80	0	20130203
21850831	19980101	199801	1998	1998.0027											CVL	NEIGHBORHOOD						CVL			0	036	036	03	1	4	3	1	3	6.26780626780627					0	0	0	2	New York, United States	US	USNY	42.1497	-74.9384	0	2	New York, United States	US	USNY	42.1497	-74.9384	0	20130203
21850832	19980101	199801	1998	1998.0027											CVL	INDIGENOUS PEOPLE						CVL			0	051	051	05	1	3.4	18	2	18	6.35774401439257					0	0	0	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	4	Mexico City, Distrito Federal, Mexico	MX	MX09	19.4342	-99.1386	-1658079	20130203
21850833	19980101	199801	1998	1998.0027											CVL	INDIGENOUS PEOPLE						CVL			0	051	051	05	1	3.4	2	1	2	6.39032815198618					0	0	0	0	Santa Cruz, Méco, Mexico	MX	MX15	19.025	-100.342	6257874	0	Santa Cruz, Méco, Mexico	MX	MX15	19.025	-100.342		20130203
21850834	19980101	199801	1998	1998.0027											CVL	INDIGENOUS PEOPLE						CVL			0	051	051	05	1	3.4	3	1	3	6.39032815198618					0	0	0	0	Santa Cruz, Méco, Mexico	MX	MX15	19.025	-100.342	6257874	2	California, United States	US	USCA	36.17	-119.746	0	20130203
21850835	19980101	199801	1998	1998.0027											CVL	INDIGENOUS PEOPLE						CVL			0	051	051	05	1	3.4	10	2	10	7.08903281519862					0	0	0	2	California, United States	US	USCA	36.17	-119.746	0	2	California, United States	US	USCA	36.17	-119.746	0	20130203
21850836	19980101	199801	1998	1998.0027											CVL	POPULATION						CVL			0	110	110	11	3	-2	9	1	9	6.37651821862348					0	0	0	4	Colon Free Zone, Provincia de Colon, Panama	PM	PM04	9.35	-79.9	-159365	4	Colon Free Zone, Provincia de Colon, Panama	PM	PM04	9.35	-79.9	-159365	20130203
21850837	19980101	199801	1998	1998.0027											CVL	CIVILIAN						CVL			1	190	190	19	4	-10	3	1	3	0					0	0	0	4	Algiers, Alger, Algeria	AG	AG01	36.7631	3.05056	-458371	4	Ouled Taieb, Relizane, Algeria	AG	AG51	35.8785	1.03173	-481169	20130203
21850838	19980101	199801	1998	1998.0027											CZE	PRAGUE	CZE								1	042	042	04	1	1.9	11	1	9	8.52390852390852					0	0	0	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	50.0833	14.4667	-553173	20130203
21850839	19980101	199801	1998	1998.0027											CZE	CZECH REPUBLIC	CZE								0	046	046	04	1	7	1	1	1	5.94405594405594					0	0	0	4	Opava, Moravskoslezský, Czech Republic	EZ	EZ85	49.9385	17.9026	-551934	4	Opava, Moravskoslezský, Czech Republic	EZ	EZ85	49.9385	17.9026	-551934	20130203
